"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"2102","211","102","Which alloy is magnetic?","MCQ","1","{""question_number"":""102"",""question_text"":""Which alloy is magnetic?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Brass"",""C. Steel"",""D. Aluminum""]}"
"2103","211","103","What is the formula for calcium hydroxide?","MCQ","1","{""question_number"":""103"",""question_text"":""What is the formula for calcium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. CaOH"",""B. Ca(OH)2"",""C. Ca2OH"",""D. CaO2H2""]}"
"2104","211","104","Which method is used to extract copper from its ore?","MCQ","1","{""question_number"":""104"",""question_text"":""Which method is used to extract copper from its ore?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Reduction"",""C. Roasting and reduction"",""D. Heating""]}"
"2105","211","105","What is the main component of producer gas?","MCQ","1","{""question_number"":""105"",""question_text"":""What is the main component of producer gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon monoxide"",""B. Carbon dioxide"",""C. Hydrogen"",""D. Methane""]}"
"2106","211","106","Which salt is formed when iron reacts with hydrochloric acid?","MCQ","1","{""question_number"":""106"",""question_text"":""Which salt is formed when iron reacts with hydrochloric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron sulfate"",""B. Iron chloride"",""C. Iron nitrate"",""D. Iron carbonate""]}"
"2107","211","107","What is the chemical name for baking soda?","MCQ","1","{""question_number"":""107"",""question_text"":""What is the chemical name for baking soda?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sodium carbonate"",""B. Sodium bicarbonate"",""C. Sodium hydroxide"",""D. Sodium chloride""]}"
"2108","211","108","Which gas is produced when calcium carbide reacts with water?","MCQ","1","{""question_number"":""108"",""question_text"":""Which gas is produced when calcium carbide reacts with water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Acetylene"",""C. Methane"",""D. Ethane""]}"
"2109","211","109","What is the molecular formula for benzene?","MCQ","1","{""question_number"":""109"",""question_text"":""What is the molecular formula for benzene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C6H6"",""B. C6H12"",""C. C6H14"",""D. C8H8""]}"
"2110","211","110","Which element is used in making matches?","MCQ","1","{""question_number"":""110"",""question_text"":""Which element is used in making matches?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon"",""B. Sulfur"",""C. Phosphorus"",""D. Silicon""]}"
"2111","212","111","What is the charge on an ammonium ion?","MCQ","1","{""question_number"":""111"",""question_text"":""What is the charge on an ammonium ion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. +1"",""C. -2"",""D. +2""]}"
"2112","212","112","Which metal is used in making batteries?","MCQ","1","{""question_number"":""112"",""question_text"":""Which metal is used in making batteries?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron"",""B. Copper"",""C. Lead"",""D. Aluminum""]}"
"2113","212","113","What is the test for ammonia gas?","MCQ","1","{""question_number"":""113"",""question_text"":""What is the test for ammonia gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Turns lime water milky"",""B. Turns red litmus blue"",""C. Burns with a pop"",""D. Bleaches litmus paper""]}"
"2114","212","114","Which compound is used to make fertilizers?","MCQ","1","{""question_number"":""114"",""question_text"":""Which compound is used to make fertilizers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sodium chloride"",""B. Ammonium nitrate"",""C. Calcium carbonate"",""D. Potassium chloride""]}"
"2115","212","115","What is the formula for oxalic acid?","MCQ","1","{""question_number"":""115"",""question_text"":""What is the formula for oxalic acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. H2C2O4"",""B. HC2O4"",""C. C2H2O4"",""D. H2CO4""]}"
"2116","212","116","Which process is used to separate salt from seawater?","MCQ","1","{""question_number"":""116"",""question_text"":""Which process is used to separate salt from seawater?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Filtration"",""B. Evaporation"",""C. Distillation"",""D. Crystallization""]}"
"2117","212","117","What is the chemical symbol for tin?","MCQ","1","{""question_number"":""117"",""question_text"":""What is the chemical symbol for tin?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ti"",""B. Sn"",""C. Tn"",""D. Si""]}"
"2118","212","118","Which type of reaction involves the exchange of ions?","MCQ","1","{""question_number"":""118"",""question_text"":""Which type of reaction involves the exchange of ions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Decomposition"",""B. Synthesis"",""C. Double displacement"",""D. Single displacement""]}"
"2119","212","119","What is the valency of carbon in methane?","MCQ","1","{""question_number"":""119"",""question_text"":""What is the valency of carbon in methane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2120","212","120","Which indicator turns blue in alkaline solutions?","MCQ","1","{""question_number"":""120"",""question_text"":""Which indicator turns blue in alkaline solutions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Red litmus"",""B. Phenolphthalein"",""C. Methyl orange"",""D. Congo red""]}"
"2121","213","121","What is the isotope notation for deuterium?","MCQ","1","{""question_number"":""121"",""question_text"":""What is the isotope notation for deuterium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. H-1"",""B. H-2"",""C. H-3"",""D. He-2""]}"
"2122","213","122","Which alloy is used in making surgical instruments?","MCQ","1","{""question_number"":""122"",""question_text"":""Which alloy is used in making surgical instruments?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Brass"",""C. Stainless steel"",""D. Pewter""]}"
"2123","213","123","What is the formula for potassium hydroxide?","MCQ","1","{""question_number"":""123"",""question_text"":""What is the formula for potassium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. KOH"",""B. K2OH"",""C. KO"",""D. K2O""]}"
"2124","213","124","Which method is used to extract zinc from its ore?","MCQ","1","{""question_number"":""124"",""question_text"":""Which method is used to extract zinc from its ore?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Reduction with carbon"",""C. Roasting"",""D. Displacement""]}"
"2125","213","125","What is the main component of water gas?","MCQ","1","{""question_number"":""125"",""question_text"":""What is the main component of water gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon monoxide and hydrogen"",""B. Carbon dioxide"",""C. Methane"",""D. Nitrogen""]}"
"2126","213","126","Which salt is formed when potassium reacts with sulfuric acid?","MCQ","1","{""question_number"":""126"",""question_text"":""Which salt is formed when potassium reacts with sulfuric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Potassium chloride"",""B. Potassium sulfate"",""C. Potassium nitrate"",""D. Potassium carbonate""]}"
"2127","213","127","What is the chemical name for Epsom salt?","MCQ","1","{""question_number"":""127"",""question_text"":""What is the chemical name for Epsom salt?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Magnesium carbonate"",""B. Magnesium sulfate"",""C. Magnesium chloride"",""D. Magnesium oxide""]}"
"2128","213","128","Which gas is produced when zinc reacts with sulfuric acid?","MCQ","1","{""question_number"":""128"",""question_text"":""Which gas is produced when zinc reacts with sulfuric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Oxygen"",""C. Sulfur dioxide"",""D. Hydrogen sulfide""]}"
"2129","213","129","What is the molecular formula for toluene?","MCQ","1","{""question_number"":""129"",""question_text"":""What is the molecular formula for toluene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C6H6"",""B. C7H8"",""C. C8H10"",""D. C6H12""]}"
"2130","213","130","Which element is used in making glass?","MCQ","1","{""question_number"":""130"",""question_text"":""Which element is used in making glass?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon"",""B. Silicon"",""C. Sulfur"",""D. Phosphorus""]}"
"2131","214","131","What is the charge on a hydroxide ion?","MCQ","1","{""question_number"":""131"",""question_text"":""What is the charge on a hydroxide ion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. +1"",""C. -2"",""D. +2""]}"
"2132","214","132","Which metal is liquid at room temperature?","MCQ","1","{""question_number"":""132"",""question_text"":""Which metal is liquid at room temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gallium"",""B. Mercury"",""C. Cesium"",""D. All of the above""]}"
"2133","214","133","What is the test for sulfur dioxide gas?","MCQ","1","{""question_number"":""133"",""question_text"":""What is the test for sulfur dioxide gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Turns lime water milky"",""B. Bleaches litmus paper"",""C. Turns potassium dichromate green"",""D. Burns with a blue flame""]}"
"2134","214","134","Which compound is used to make plastics?","MCQ","1","{""question_number"":""134"",""question_text"":""Which compound is used to make plastics?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ethylene"",""B. Methane"",""C. Propane"",""D. Butane""]}"
"2135","214","135","What is the formula for citric acid?","MCQ","1","{""question_number"":""135"",""question_text"":""What is the formula for citric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C6H8O7"",""B. C6H6O6"",""C. C4H6O5"",""D. C3H4O3""]}"
"2136","214","136","Which process is used to harden oils?","MCQ","1","{""question_number"":""136"",""question_text"":""Which process is used to harden oils?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oxidation"",""B. Hydrogenation"",""C. Polymerization"",""D. Esterification""]}"
"2137","214","137","What is the chemical symbol for lead?","MCQ","1","{""question_number"":""137"",""question_text"":""What is the chemical symbol for lead?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. L"",""B. Pb"",""C. Ld"",""D. Le""]}"
"2138","214","138","Which type of reaction involves the replacement of one element?","MCQ","1","{""question_number"":""138"",""question_text"":""Which type of reaction involves the replacement of one element?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Decomposition"",""B. Synthesis"",""C. Single displacement"",""D. Double displacement""]}"
"2139","214","139","What is the valency of oxygen in water?","MCQ","1","{""question_number"":""139"",""question_text"":""What is the valency of oxygen in water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2140","214","140","Which indicator is used to test for starch?","MCQ","1","{""question_number"":""140"",""question_text"":""Which indicator is used to test for starch?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Phenolphthalein"",""C. Iodine"",""D. Methyl orange""]}"
"2141","215","141","What is the half-life of carbon-14?","MCQ","1","{""question_number"":""141"",""question_text"":""What is the half-life of carbon-14?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 5730 years"",""B. 1000 years"",""C. 10000 years"",""D. 100 years""]}"
"2142","215","142","Which alloy is used in making jewelry?","MCQ","1","{""question_number"":""142"",""question_text"":""Which alloy is used in making jewelry?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. White gold"",""C. Steel"",""D. Pewter""]}"
"2143","215","143","What is the formula for aluminum hydroxide?","MCQ","1","{""question_number"":""143"",""question_text"":""What is the formula for aluminum hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. AlOH"",""B. Al(OH)3"",""C. Al2OH"",""D. Al3OH""]}"
"2144","215","144","Which method is used to extract magnesium from seawater?","MCQ","1","{""question_number"":""144"",""question_text"":""Which method is used to extract magnesium from seawater?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Precipitation"",""C. Distillation"",""D. Filtration""]}"
"2145","215","145","What is the main component of syngas?","MCQ","1","{""question_number"":""145"",""question_text"":""What is the main component of syngas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon monoxide and hydrogen"",""B. Carbon dioxide"",""C. Methane"",""D. Nitrogen""]}"
"2146","215","146","Which salt is formed when sodium reacts with nitric acid?","MCQ","1","{""question_number"":""146"",""question_text"":""Which salt is formed when sodium reacts with nitric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sodium chloride"",""B. Sodium sulfate"",""C. Sodium nitrate"",""D. Sodium carbonate""]}"
"2147","215","147","What is the chemical name for blue vitriol?","MCQ","1","{""question_number"":""147"",""question_text"":""What is the chemical name for blue vitriol?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Copper carbonate"",""B. Copper sulfate"",""C. Copper chloride"",""D. Copper oxide""]}"
"2148","215","148","Which gas is produced when magnesium burns in air?","MCQ","1","{""question_number"":""148"",""question_text"":""Which gas is produced when magnesium burns in air?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Oxygen"",""C. Nitrogen"",""D. No gas is produced""]}"
"2149","215","149","What is the molecular formula for naphthalene?","MCQ","1","{""question_number"":""149"",""question_text"":""What is the molecular formula for naphthalene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C8H8"",""B. C10H8"",""C. C6H6"",""D. C12H10""]}"
"2150","215","150","Which element is used in making computer chips?","MCQ","1","{""question_number"":""150"",""question_text"":""Which element is used in making computer chips?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon"",""B. Silicon"",""C. Germanium"",""D. Both B and C""]}"
"2151","216","151","What is the charge on a dichromate ion?","MCQ","1","{""question_number"":""151"",""question_text"":""What is the charge on a dichromate ion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. -3"",""D. +2""]}"
"2152","216","152","Which metal is used in making thermometers?","MCQ","1","{""question_number"":""152"",""question_text"":""Which metal is used in making thermometers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Silver"",""B. Mercury"",""C. Copper"",""D. Aluminum""]}"
"2153","216","153","What is the test for nitrogen dioxide gas?","MCQ","1","{""question_number"":""153"",""question_text"":""What is the test for nitrogen dioxide gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Brown gas"",""B. Colorless gas"",""C. Green gas"",""D. Blue gas""]}"
"2154","216","154","Which compound is used to make rubber?","MCQ","1","{""question_number"":""154"",""question_text"":""Which compound is used to make rubber?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Isoprene"",""B. Ethylene"",""C. Propylene"",""D. Butylene""]}"
"2155","216","155","What is the formula for lactic acid?","MCQ","1","{""question_number"":""155"",""question_text"":""What is the formula for lactic acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C3H6O3"",""B. C2H4O2"",""C. C4H8O4"",""D. C6H12O6""]}"
"2156","216","156","Which process is used to make margarine?","MCQ","1","{""question_number"":""156"",""question_text"":""Which process is used to make margarine?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oxidation"",""B. Hydrogenation"",""C. Polymerization"",""D. Fermentation""]}"
"2157","216","157","What is the chemical symbol for platinum?","MCQ","1","{""question_number"":""157"",""question_text"":""What is the chemical symbol for platinum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Pl"",""B. Pt"",""C. Pa"",""D. Po""]}"
"2158","216","158","Which type of reaction produces a precipitate?","MCQ","1","{""question_number"":""158"",""question_text"":""Which type of reaction produces a precipitate?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Decomposition"",""B. Synthesis"",""C. Precipitation"",""D. Combustion""]}"
"2159","216","159","What is the valency of hydrogen in hydrogen chloride?","MCQ","1","{""question_number"":""159"",""question_text"":""What is the valency of hydrogen in hydrogen chloride?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2160","216","160","Which indicator is used to test for glucose?","MCQ","1","{""question_number"":""160"",""question_text"":""Which indicator is used to test for glucose?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Benedict's solution"",""C. Iodine"",""D. Phenolphthalein""]}"
"2161","217","161","What is the atomic number of uranium?","MCQ","1","{""question_number"":""161"",""question_text"":""What is the atomic number of uranium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 90"",""B. 92"",""C. 94"",""D. 96""]}"
"2162","217","162","Which alloy is used in making dental fillings?","MCQ","1","{""question_number"":""162"",""question_text"":""Which alloy is used in making dental fillings?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Amalgam"",""B. Bronze"",""C. Brass"",""D. Steel""]}"
"2163","217","163","What is the formula for barium hydroxide?","MCQ","1","{""question_number"":""163"",""question_text"":""What is the formula for barium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. BaOH"",""B. Ba(OH)2"",""C. Ba2OH"",""D. BaO2H2""]}"
"2164","217","164","Which method is used to extract titanium?","MCQ","1","{""question_number"":""164"",""question_text"":""Which method is used to extract titanium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Kroll process"",""C. Blast furnace"",""D. Roasting""]}"
"2165","217","165","What is the main component of coal gas?","MCQ","1","{""question_number"":""165"",""question_text"":""What is the main component of coal gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Carbon monoxide"",""C. Methane"",""D. All of the above""]}"
"2166","217","166","Which salt is formed when barium reacts with sulfuric acid?","MCQ","1","{""question_number"":""166"",""question_text"":""Which salt is formed when barium reacts with sulfuric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Barium chloride"",""B. Barium sulfate"",""C. Barium nitrate"",""D. Barium carbonate""]}"
"2167","217","167","What is the chemical name for green vitriol?","MCQ","1","{""question_number"":""167"",""question_text"":""What is the chemical name for green vitriol?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron carbonate"",""B. Iron sulfate"",""C. Iron chloride"",""D. Iron oxide""]}"
"2168","217","168","Which gas is produced when aluminum reacts with sodium hydroxide?","MCQ","1","{""question_number"":""168"",""question_text"":""Which gas is produced when aluminum reacts with sodium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Oxygen"",""C. Nitrogen"",""D. Ammonia""]}"
"2169","217","169","What is the molecular formula for anthracene?","MCQ","1","{""question_number"":""169"",""question_text"":""What is the molecular formula for anthracene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C12H10"",""B. C14H10"",""C. C16H12"",""D. C18H14""]}"
"2170","217","170","Which element is used in making solar cells?","MCQ","1","{""question_number"":""170"",""question_text"":""Which element is used in making solar cells?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon"",""B. Silicon"",""C. Germanium"",""D. Gallium""]}"
"2171","218","171","What is the charge on a permanganate ion?","MCQ","1","{""question_number"":""171"",""question_text"":""What is the charge on a permanganate ion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. -3"",""D. +1""]}"
"2172","218","172","Which metal is used in making catalytic converters?","MCQ","1","{""question_number"":""172"",""question_text"":""Which metal is used in making catalytic converters?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron"",""B. Platinum"",""C. Copper"",""D. Aluminum""]}"
"2173","218","173","What is the test for hydrogen sulfide gas?","MCQ","1","{""question_number"":""173"",""question_text"":""What is the test for hydrogen sulfide gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Rotten egg smell"",""B. Sweet smell"",""C. No smell"",""D. Pungent smell""]}"
"2174","218","174","Which compound is used to make nylon?","MCQ","1","{""question_number"":""174"",""question_text"":""Which compound is used to make nylon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Adipic acid"",""B. Acetic acid"",""C. Formic acid"",""D. Oxalic acid""]}"
"2175","218","175","What is the formula for tartaric acid?","MCQ","1","{""question_number"":""175"",""question_text"":""What is the formula for tartaric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C4H6O6"",""B. C3H4O3"",""C. C6H8O7"",""D. C2H2O4""]}"
"2176","218","176","Which process is used to make soap from fats?","MCQ","1","{""question_number"":""176"",""question_text"":""Which process is used to make soap from fats?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Esterification"",""B. Saponification"",""C. Hydrogenation"",""D. Polymerization""]}"
"2177","218","177","What is the chemical symbol for tungsten?","MCQ","1","{""question_number"":""177"",""question_text"":""What is the chemical symbol for tungsten?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Tu"",""B. W"",""C. Tg"",""D. Tn""]}"
"2178","218","178","Which type of reaction involves the addition of water?","MCQ","1","{""question_number"":""178"",""question_text"":""Which type of reaction involves the addition of water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Dehydration"",""B. Hydrolysis"",""C. Condensation"",""D. Elimination""]}"
"2179","218","179","What is the valency of fluorine in hydrogen fluoride?","MCQ","1","{""question_number"":""179"",""question_text"":""What is the valency of fluorine in hydrogen fluoride?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2180","218","180","Which indicator is used to test for proteins?","MCQ","1","{""question_number"":""180"",""question_text"":""Which indicator is used to test for proteins?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Biuret reagent"",""C. Iodine"",""D. Benedict's solution""]}"
"2181","219","181","What is the most stable isotope of carbon?","MCQ","1","{""question_number"":""181"",""question_text"":""What is the most stable isotope of carbon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon-12"",""B. Carbon-13"",""C. Carbon-14"",""D. Carbon-11""]}"
"2182","219","182","Which alloy is used in making springs?","MCQ","1","{""question_number"":""182"",""question_text"":""Which alloy is used in making springs?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Spring steel"",""C. Brass"",""D. Pewter""]}"
"2183","219","183","What is the formula for magnesium hydroxide?","MCQ","1","{""question_number"":""183"",""question_text"":""What is the formula for magnesium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. MgOH"",""B. Mg(OH)2"",""C. Mg2OH"",""D. MgO2H2""]}"
"2184","219","184","Which method is used to extract chromium?","MCQ","1","{""question_number"":""184"",""question_text"":""Which method is used to extract chromium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Reduction with aluminum"",""C. Roasting"",""D. Displacement""]}"
"2185","219","185","What is the main component of illuminating gas?","MCQ","1","{""question_number"":""185"",""question_text"":""What is the main component of illuminating gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Methane"",""B. Ethylene"",""C. Acetylene"",""D. Hydrogen""]}"
"2186","219","186","Which salt is formed when lithium reacts with hydrochloric acid?","MCQ","1","{""question_number"":""186"",""question_text"":""Which salt is formed when lithium reacts with hydrochloric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Lithium sulfate"",""B. Lithium chloride"",""C. Lithium nitrate"",""D. Lithium carbonate""]}"
"2187","219","187","What is the chemical name for white vitriol?","MCQ","1","{""question_number"":""187"",""question_text"":""What is the chemical name for white vitriol?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Zinc carbonate"",""B. Zinc sulfate"",""C. Zinc chloride"",""D. Zinc oxide""]}"
"2188","219","188","Which gas is produced when copper reacts with concentrated nitric acid?","MCQ","1","{""question_number"":""188"",""question_text"":""Which gas is produced when copper reacts with concentrated nitric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Nitrogen dioxide"",""C. Nitric oxide"",""D. Ammonia""]}"
"2189","219","189","What is the molecular formula for phenol?","MCQ","1","{""question_number"":""189"",""question_text"":""What is the molecular formula for phenol?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C6H5OH"",""B. C6H6O"",""C. C7H8O"",""D. C6H4OH""]}"
"2190","219","190","Which element is used in making LEDs?","MCQ","1","{""question_number"":""190"",""question_text"":""Which element is used in making LEDs?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Silicon"",""B. Gallium"",""C. Germanium"",""D. Indium""]}"
"2191","220","191","What is the charge on a chromate ion?","MCQ","1","{""question_number"":""191"",""question_text"":""What is the charge on a chromate ion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. -3"",""D. +2""]}"
"2192","220","192","Which metal is used in making coins in many countries?","MCQ","1","{""question_number"":""192"",""question_text"":""Which metal is used in making coins in many countries?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gold"",""B. Nickel"",""C. Silver"",""D. Platinum""]}"
"2193","220","193","What is the test for nitric oxide gas?","MCQ","1","{""question_number"":""193"",""question_text"":""What is the test for nitric oxide gas?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Colorless gas that turns brown in air"",""B. Brown gas"",""C. Green gas"",""D. Blue gas""]}"
"2194","220","194","Which compound is used to make polyethylene?","MCQ","1","{""question_number"":""194"",""question_text"":""Which compound is used to make polyethylene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ethylene"",""B. Propylene"",""C. Butylene"",""D. Acetylene""]}"
"2195","220","195","What is the formula for benzoic acid?","MCQ","1","{""question_number"":""195"",""question_text"":""What is the formula for benzoic acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C7H6O2"",""B. C6H5COOH"",""C. C8H8O2"",""D. Both A and B""]}"
"2196","220","196","Which process is used to vulcanize rubber?","MCQ","1","{""question_number"":""196"",""question_text"":""Which process is used to vulcanize rubber?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Adding sulfur"",""B. Adding oxygen"",""C. Adding nitrogen"",""D. Adding hydrogen""]}"
"2197","220","197","What is the chemical symbol for uranium?","MCQ","1","{""question_number"":""197"",""question_text"":""What is the chemical symbol for uranium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ur"",""B. U"",""C. Un"",""D. Um""]}"
"2198","220","198","Which type of reaction involves the removal of water?","MCQ","1","{""question_number"":""198"",""question_text"":""Which type of reaction involves the removal of water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrolysis"",""B. Dehydration"",""C. Hydration"",""D. Dissolution""]}"
"2199","220","199","What is the valency of bromine in hydrogen bromide?","MCQ","1","{""question_number"":""199"",""question_text"":""What is the valency of bromine in hydrogen bromide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2200","220","200","Which indicator is used to test for lipids?","MCQ","1","{""question_number"":""200"",""question_text"":""Which indicator is used to test for lipids?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sudan III"",""B. Biuret reagent"",""C. Iodine"",""D. Benedict's solution""]}"
