"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"1103","111","103","Which structure produces eggs in females?","MCQ","1","{""question_number"":""103"",""question_text"":""Which structure produces eggs in females?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Uterus"",""B. Ovary"",""C. Fallopian tube"",""D. Cervix""]}"
"1104","111","104","What is the role of the cerebellum?","MCQ","1","{""question_number"":""104"",""question_text"":""What is the role of the cerebellum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Memory"",""B. Balance and coordination"",""C. Breathing"",""D. Heart rate""]}"
"1105","111","105","Which process allows plants to respond to gravity?","MCQ","1","{""question_number"":""105"",""question_text"":""Which process allows plants to respond to gravity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Phototropism"",""B. Geotropism"",""C. Hydrotropism"",""D. Thigmotropism""]}"
"1106","111","106","What is the function of the iris?","MCQ","1","{""question_number"":""106"",""question_text"":""What is the function of the iris?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light focusing"",""B. Pupil size control"",""C. Light detection"",""D. Color vision""]}"
"1107","111","107","Which type of immunity is acquired through vaccination?","MCQ","1","{""question_number"":""107"",""question_text"":""Which type of immunity is acquired through vaccination?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Natural active"",""B. Artificial active"",""C. Natural passive"",""D. Artificial passive""]}"
"1108","111","108","What is the main function of the endocrine system?","MCQ","1","{""question_number"":""108"",""question_text"":""What is the main function of the endocrine system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Transport"",""B. Hormone regulation"",""C. Digestion"",""D. Excretion""]}"
"1109","111","109","Which structure in the heart prevents backflow of blood?","MCQ","1","{""question_number"":""109"",""question_text"":""Which structure in the heart prevents backflow of blood?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Atrium"",""B. Ventricle"",""C. Valve"",""D. Septum""]}"
"1110","111","110","What is the function of the medulla oblongata?","MCQ","1","{""question_number"":""110"",""question_text"":""What is the function of the medulla oblongata?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Memory"",""B. Vital functions control"",""C. Balance"",""D. Voluntary movement""]}"
"1111","112","111","Which process involves the movement of water through a plant?","MCQ","1","{""question_number"":""111"",""question_text"":""Which process involves the movement of water through a plant?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Transpiration stream"",""B. Photosynthesis"",""C. Cellular respiration"",""D. Protein synthesis""]}"
"1112","112","112","What is the function of the placenta?","MCQ","1","{""question_number"":""112"",""question_text"":""What is the function of the placenta?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hormone production"",""B. Nutrient and gas exchange"",""C. Waste removal"",""D. All of the above""]}"
"1113","112","113","Which structure in bacteria contains genetic material?","MCQ","1","{""question_number"":""113"",""question_text"":""Which structure in bacteria contains genetic material?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nucleus"",""B. Nucleoid"",""C. Ribosome"",""D. Cell wall""]}"
"1114","112","114","What is the role of the parathyroid glands?","MCQ","1","{""question_number"":""114"",""question_text"":""What is the role of the parathyroid glands?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood sugar regulation"",""B. Calcium regulation"",""C. Stress response"",""D. Growth regulation""]}"
"1115","112","115","Which type of cell division reduces chromosome number?","MCQ","1","{""question_number"":""115"",""question_text"":""Which type of cell division reduces chromosome number?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Mitosis"",""B. Meiosis"",""C. Binary fission"",""D. Budding""]}"
"1116","112","116","What is the function of the cochlea?","MCQ","1","{""question_number"":""116"",""question_text"":""What is the function of the cochlea?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Balance"",""B. Sound detection"",""C. Sound amplification"",""D. Sound transmission""]}"
"1117","112","117","Which hormone promotes growth in plants?","MCQ","1","{""question_number"":""117"",""question_text"":""Which hormone promotes growth in plants?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Auxin"",""B. Cytokinin"",""C. Gibberellin"",""D. All of the above""]}"
"1118","112","118","What is the main function of the integumentary system?","MCQ","1","{""question_number"":""118"",""question_text"":""What is the main function of the integumentary system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Protection"",""C. Circulation"",""D. Respiration""]}"
"1119","112","119","Which structure connects the brain to the spinal cord?","MCQ","1","{""question_number"":""119"",""question_text"":""Which structure connects the brain to the spinal cord?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cerebrum"",""B. Cerebellum"",""C. Brain stem"",""D. Hypothalamus""]}"
"1120","112","120","What is the function of the villi in the small intestine?","MCQ","1","{""question_number"":""120"",""question_text"":""What is the function of the villi in the small intestine?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Enzyme production"",""B. Increased surface area for absorption"",""C. Waste storage"",""D. Hormone production""]}"
"1121","113","121","Which process allows organisms to maintain stable internal conditions?","MCQ","1","{""question_number"":""121"",""question_text"":""Which process allows organisms to maintain stable internal conditions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Metabolism"",""B. Homeostasis"",""C. Reproduction"",""D. Growth""]}"
"1122","113","122","What is the function of the thymus gland?","MCQ","1","{""question_number"":""122"",""question_text"":""What is the function of the thymus gland?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hormone production"",""B. T-cell maturation"",""C. Blood filtration"",""D. Digestion""]}"
"1123","113","123","Which structure in plants conducts photosynthesis?","MCQ","1","{""question_number"":""123"",""question_text"":""Which structure in plants conducts photosynthesis?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root"",""B. Stem"",""C. Leaf"",""D. Flower""]}"
"1124","113","124","What is the role of the pineal gland?","MCQ","1","{""question_number"":""124"",""question_text"":""What is the role of the pineal gland?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Growth regulation"",""B. Sleep-wake cycle regulation"",""C. Blood pressure control"",""D. Digestion""]}"
"1125","113","125","Which type of muscle contracts involuntarily?","MCQ","1","{""question_number"":""125"",""question_text"":""Which type of muscle contracts involuntarily?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Skeletal"",""B. Cardiac"",""C. Smooth"",""D. Both B and C""]}"
"1126","113","126","What is the function of the eustachian tube?","MCQ","1","{""question_number"":""126"",""question_text"":""What is the function of the eustachian tube?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hearing"",""B. Pressure equalization"",""C. Balance"",""D. Sound amplification""]}"
"1127","113","127","Which hormone is responsible for milk production?","MCQ","1","{""question_number"":""127"",""question_text"":""Which hormone is responsible for milk production?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Estrogen"",""B. Progesterone"",""C. Prolactin"",""D. Oxytocin""]}"
"1128","113","128","What is the main function of the reproductive system?","MCQ","1","{""question_number"":""128"",""question_text"":""What is the main function of the reproductive system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Species continuation"",""C. Circulation"",""D. Excretion""]}"
"1129","113","129","Which structure in the eye controls the amount of light entering?","MCQ","1","{""question_number"":""129"",""question_text"":""Which structure in the eye controls the amount of light entering?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cornea"",""B. Lens"",""C. Pupil"",""D. Retina""]}"
"1130","113","130","What is the function of the synovial fluid?","MCQ","1","{""question_number"":""130"",""question_text"":""What is the function of the synovial fluid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient transport"",""B. Joint lubrication"",""C. Hormone production"",""D. Waste removal""]}"
"1131","114","131","Which process involves the breakdown of complex molecules into simpler ones?","MCQ","1","{""question_number"":""131"",""question_text"":""Which process involves the breakdown of complex molecules into simpler ones?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Anabolism"",""B. Catabolism"",""C. Photosynthesis"",""D. Protein synthesis""]}"
"1132","114","132","What is the function of the islets of Langerhans?","MCQ","1","{""question_number"":""132"",""question_text"":""What is the function of the islets of Langerhans?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Enzyme production"",""B. Hormone production"",""C. Bile production"",""D. Acid production""]}"
"1133","114","133","Which structure in plants is responsible for reproduction?","MCQ","1","{""question_number"":""133"",""question_text"":""Which structure in plants is responsible for reproduction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root"",""B. Stem"",""C. Leaf"",""D. Flower""]}"
"1134","114","134","What is the role of the corpus luteum?","MCQ","1","{""question_number"":""134"",""question_text"":""What is the role of the corpus luteum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Egg production"",""B. Hormone production"",""C. Fertilization"",""D. Menstruation""]}"
"1135","114","135","Which type of tissue covers body surfaces?","MCQ","1","{""question_number"":""135"",""question_text"":""Which type of tissue covers body surfaces?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Connective"",""B. Epithelial"",""C. Muscle"",""D. Nervous""]}"
"1136","114","136","What is the function of the ossicles in the ear?","MCQ","1","{""question_number"":""136"",""question_text"":""What is the function of the ossicles in the ear?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sound detection"",""B. Sound amplification"",""C. Balance"",""D. Pressure regulation""]}"
"1137","114","137","Which hormone stimulates uterine contractions?","MCQ","1","{""question_number"":""137"",""question_text"":""Which hormone stimulates uterine contractions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Estrogen"",""B. Progesterone"",""C. Oxytocin"",""D. Prolactin""]}"
"1138","114","138","What is the main function of the muscular system?","MCQ","1","{""question_number"":""138"",""question_text"":""What is the main function of the muscular system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Support"",""B. Movement"",""C. Protection"",""D. Hormone production""]}"
"1139","114","139","Which structure in the brain processes visual information?","MCQ","1","{""question_number"":""139"",""question_text"":""Which structure in the brain processes visual information?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Frontal lobe"",""B. Parietal lobe"",""C. Temporal lobe"",""D. Occipital lobe""]}"
"1140","114","140","What is the function of the peritoneum?","MCQ","1","{""question_number"":""140"",""question_text"":""What is the function of the peritoneum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Organ protection"",""C. Hormone production"",""D. Blood circulation""]}"
"1141","115","141","Which process allows cells to engulf large particles?","MCQ","1","{""question_number"":""141"",""question_text"":""Which process allows cells to engulf large particles?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Pinocytosis"",""B. Phagocytosis"",""C. Exocytosis"",""D. Osmosis""]}"
"1142","115","142","What is the function of the zona pellucida?","MCQ","1","{""question_number"":""142"",""question_text"":""What is the function of the zona pellucida?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Egg protection"",""B. Sperm binding"",""C. Fertilization barrier"",""D. All of the above""]}"
"1143","115","143","Which structure in plants stores food?","MCQ","1","{""question_number"":""143"",""question_text"":""Which structure in plants stores food?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Leaf"",""B. Root"",""C. Seed"",""D. All of the above""]}"
"1144","115","144","What is the role of the mammary glands?","MCQ","1","{""question_number"":""144"",""question_text"":""What is the role of the mammary glands?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hormone production"",""B. Milk production"",""C. Temperature regulation"",""D. Waste removal""]}"
"1145","115","145","Which type of joint allows rotation?","MCQ","1","{""question_number"":""145"",""question_text"":""Which type of joint allows rotation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hinge joint"",""B. Ball and socket joint"",""C. Pivot joint"",""D. Gliding joint""]}"
"1146","115","146","What is the function of the tympanic membrane?","MCQ","1","{""question_number"":""146"",""question_text"":""What is the function of the tympanic membrane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sound amplification"",""B. Sound transmission"",""C. Balance"",""D. Pressure regulation""]}"
"1147","115","147","Which hormone regulates water balance?","MCQ","1","{""question_number"":""147"",""question_text"":""Which hormone regulates water balance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. ADH"",""C. Adrenaline"",""D. Growth hormone""]}"
"1148","115","148","What is the main function of the immune system?","MCQ","1","{""question_number"":""148"",""question_text"":""What is the main function of the immune system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Defense against pathogens"",""C. Circulation"",""D. Hormone production""]}"
"1149","115","149","Which structure in the brain controls emotions?","MCQ","1","{""question_number"":""149"",""question_text"":""Which structure in the brain controls emotions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cerebrum"",""B. Cerebellum"",""C. Limbic system"",""D. Brain stem""]}"
"1150","115","150","What is the function of the pleura?","MCQ","1","{""question_number"":""150"",""question_text"":""What is the function of the pleura?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Lung protection"",""C. Air filtration"",""D. Sound production""]}"
"1151","116","151","Which process involves the synthesis of proteins from amino acids?","MCQ","1","{""question_number"":""151"",""question_text"":""Which process involves the synthesis of proteins from amino acids?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Translation"",""B. Transcription"",""C. Replication"",""D. Mutation""]}"
"1152","116","152","What is the function of the acrosome?","MCQ","1","{""question_number"":""152"",""question_text"":""What is the function of the acrosome?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy production"",""B. Enzyme storage"",""C. DNA storage"",""D. Motility""]}"
"1153","116","153","Which structure in plants responds to touch?","MCQ","1","{""question_number"":""153"",""question_text"":""Which structure in plants responds to touch?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root"",""B. Stem"",""C. Tendril"",""D. Leaf""]}"
"1154","116","154","What is the role of the sebaceous glands?","MCQ","1","{""question_number"":""154"",""question_text"":""What is the role of the sebaceous glands?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sweat production"",""B. Oil production"",""C. Hormone production"",""D. Temperature regulation""]}"
"1155","116","155","Which type of cartilage is found in joints?","MCQ","1","{""question_number"":""155"",""question_text"":""Which type of cartilage is found in joints?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hyaline cartilage"",""B. Elastic cartilage"",""C. Fibrocartilage"",""D. All of the above""]}"
"1156","116","156","What is the function of the organ of Corti?","MCQ","1","{""question_number"":""156"",""question_text"":""What is the function of the organ of Corti?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Balance"",""B. Sound transduction"",""C. Sound amplification"",""D. Pressure regulation""]}"
"1157","116","157","Which hormone stimulates red blood cell production?","MCQ","1","{""question_number"":""157"",""question_text"":""Which hormone stimulates red blood cell production?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Erythropoietin"",""C. Adrenaline"",""D. Growth hormone""]}"
"1158","116","158","What is the main function of the excretory system?","MCQ","1","{""question_number"":""158"",""question_text"":""What is the main function of the excretory system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Waste removal"",""C. Circulation"",""D. Hormone production""]}"
"1159","116","159","Which structure in the brain controls language?","MCQ","1","{""question_number"":""159"",""question_text"":""Which structure in the brain controls language?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Frontal lobe"",""B. Parietal lobe"",""C. Temporal lobe"",""D. Occipital lobe""]}"
"1160","116","160","What is the function of the pericardium?","MCQ","1","{""question_number"":""160"",""question_text"":""What is the function of the pericardium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood circulation"",""B. Heart protection"",""C. Hormone production"",""D. Gas exchange""]}"
"1161","117","161","Which process allows genetic material to be copied?","MCQ","1","{""question_number"":""161"",""question_text"":""Which process allows genetic material to be copied?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Translation"",""B. Transcription"",""C. Replication"",""D. Mutation""]}"
"1162","117","162","What is the function of the flagellum in sperm?","MCQ","1","{""question_number"":""162"",""question_text"":""What is the function of the flagellum in sperm?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy production"",""B. Motility"",""C. DNA storage"",""D. Enzyme storage""]}"
"1163","117","163","Which structure in plants detects light direction?","MCQ","1","{""question_number"":""163"",""question_text"":""Which structure in plants detects light direction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root tip"",""B. Shoot tip"",""C. Leaf"",""D. Flower""]}"
"1164","117","164","What is the role of the sweat glands?","MCQ","1","{""question_number"":""164"",""question_text"":""What is the role of the sweat glands?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oil production"",""B. Temperature regulation"",""C. Hormone production"",""D. Waste storage""]}"
"1165","117","165","Which type of bone tissue is dense and compact?","MCQ","1","{""question_number"":""165"",""question_text"":""Which type of bone tissue is dense and compact?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spongy bone"",""B. Compact bone"",""C. Cartilage"",""D. Marrow""]}"
"1166","117","166","What is the function of the vestibule in the ear?","MCQ","1","{""question_number"":""166"",""question_text"":""What is the function of the vestibule in the ear?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hearing"",""B. Balance"",""C. Sound amplification"",""D. Pressure regulation""]}"
"1167","117","167","Which hormone is produced by the posterior pituitary?","MCQ","1","{""question_number"":""167"",""question_text"":""Which hormone is produced by the posterior pituitary?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Growth hormone"",""B. ADH"",""C. Prolactin"",""D. ACTH""]}"
"1168","117","168","What is the main function of the digestive system?","MCQ","1","{""question_number"":""168"",""question_text"":""What is the main function of the digestive system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Nutrient breakdown and absorption"",""C. Waste removal"",""D. Hormone production""]}"
"1169","117","169","Which structure in the brain controls motor functions?","MCQ","1","{""question_number"":""169"",""question_text"":""Which structure in the brain controls motor functions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Frontal lobe"",""B. Parietal lobe"",""C. Temporal lobe"",""D. Occipital lobe""]}"
"1170","117","170","What is the function of the meninges?","MCQ","1","{""question_number"":""170"",""question_text"":""What is the function of the meninges?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood circulation"",""B. Brain and spinal cord protection"",""C. Hormone production"",""D. Nerve signal transmission""]}"
"1171","118","171","Which process converts mRNA into proteins?","MCQ","1","{""question_number"":""171"",""question_text"":""Which process converts mRNA into proteins?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Translation"",""B. Transcription"",""C. Replication"",""D. Mutation""]}"
"1172","118","172","What is the function of the mitochondria in sperm?","MCQ","1","{""question_number"":""172"",""question_text"":""What is the function of the mitochondria in sperm?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. DNA storage"",""B. Energy production"",""C. Enzyme storage"",""D. Motility""]}"
"1173","118","173","Which structure in plants produces seeds?","MCQ","1","{""question_number"":""173"",""question_text"":""Which structure in plants produces seeds?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Anther"",""B. Stigma"",""C. Ovary"",""D. Filament""]}"
"1174","118","174","What is the role of the hair follicles?","MCQ","1","{""question_number"":""174"",""question_text"":""What is the role of the hair follicles?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Temperature regulation"",""B. Hair production"",""C. Sensory function"",""D. All of the above""]}"
"1175","118","175","Which type of muscle fiber contracts slowly?","MCQ","1","{""question_number"":""175"",""question_text"":""Which type of muscle fiber contracts slowly?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Fast-twitch"",""B. Slow-twitch"",""C. Intermediate"",""D. Cardiac""]}"
"1176","118","176","What is the function of the auditory nerve?","MCQ","1","{""question_number"":""176"",""question_text"":""What is the function of the auditory nerve?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sound detection"",""B. Sound transmission to brain"",""C. Balance"",""D. Sound amplification""]}"
"1177","118","177","Which hormone regulates sleep patterns?","MCQ","1","{""question_number"":""177"",""question_text"":""Which hormone regulates sleep patterns?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Melatonin"",""C. Adrenaline"",""D. Growth hormone""]}"
"1178","118","178","What is the main function of the cardiovascular system?","MCQ","1","{""question_number"":""178"",""question_text"":""What is the main function of the cardiovascular system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Transport of materials"",""C. Digestion"",""D. Hormone production""]}"
"1179","118","179","Which structure in the brain processes sensory information?","MCQ","1","{""question_number"":""179"",""question_text"":""Which structure in the brain processes sensory information?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Frontal lobe"",""B. Parietal lobe"",""C. Temporal lobe"",""D. Occipital lobe""]}"
"1180","118","180","What is the function of the blood-brain barrier?","MCQ","1","{""question_number"":""180"",""question_text"":""What is the function of the blood-brain barrier?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient transport"",""B. Brain protection"",""C. Hormone regulation"",""D. Waste removal""]}"
"1181","119","181","Which process involves crossing over of chromosomes?","MCQ","1","{""question_number"":""181"",""question_text"":""Which process involves crossing over of chromosomes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Mitosis"",""B. Meiosis"",""C. Binary fission"",""D. Budding""]}"
"1182","119","182","What is the function of the corona radiata?","MCQ","1","{""question_number"":""182"",""question_text"":""What is the function of the corona radiata?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Egg protection"",""B. Sperm guidance"",""C. Hormone production"",""D. Fertilization""]}"
"1183","119","183","Which structure in plants responds to water availability?","MCQ","1","{""question_number"":""183"",""question_text"":""Which structure in plants responds to water availability?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root"",""B. Stem"",""C. Leaf"",""D. Flower""]}"
"1184","119","184","What is the role of the subcutaneous layer?","MCQ","1","{""question_number"":""184"",""question_text"":""What is the role of the subcutaneous layer?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Protection"",""B. Insulation"",""C. Energy storage"",""D. All of the above""]}"
"1185","119","185","Which type of connective tissue stores fat?","MCQ","1","{""question_number"":""185"",""question_text"":""Which type of connective tissue stores fat?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bone"",""B. Cartilage"",""C. Adipose tissue"",""D. Blood""]}"
"1186","119","186","What is the function of the optic nerve?","MCQ","1","{""question_number"":""186"",""question_text"":""What is the function of the optic nerve?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light focusing"",""B. Visual signal transmission"",""C. Pupil control"",""D. Eye movement""]}"
"1187","119","187","Which hormone stimulates ovulation?","MCQ","1","{""question_number"":""187"",""question_text"":""Which hormone stimulates ovulation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Estrogen"",""B. Progesterone"",""C. LH"",""D. FSH""]}"
"1188","119","188","What is the main function of the respiratory system?","MCQ","1","{""question_number"":""188"",""question_text"":""What is the main function of the respiratory system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient transport"",""B. Gas exchange"",""C. Waste removal"",""D. Hormone production""]}"
"1189","119","189","Which structure in the brain controls memory formation?","MCQ","1","{""question_number"":""189"",""question_text"":""Which structure in the brain controls memory formation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cerebrum"",""B. Hippocampus"",""C. Cerebellum"",""D. Brain stem""]}"
"1190","119","190","What is the function of cerebrospinal fluid?","MCQ","1","{""question_number"":""190"",""question_text"":""What is the function of cerebrospinal fluid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient transport"",""B. Brain cushioning"",""C. Waste removal"",""D. All of the above""]}"
"1191","120","191","Which process produces genetic variation in offspring?","MCQ","1","{""question_number"":""191"",""question_text"":""Which process produces genetic variation in offspring?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Mitosis"",""B. Sexual reproduction"",""C. Asexual reproduction"",""D. Binary fission""]}"
"1192","120","192","What is the function of the cumulus cells?","MCQ","1","{""question_number"":""192"",""question_text"":""What is the function of the cumulus cells?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Egg nourishment"",""B. Sperm binding"",""C. Hormone production"",""D. All of the above""]}"
"1193","120","193","Which structure in plants detects day length?","MCQ","1","{""question_number"":""193"",""question_text"":""Which structure in plants detects day length?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Root"",""B. Stem"",""C. Leaf"",""D. Flower""]}"
"1194","120","194","What is the role of melanocytes?","MCQ","1","{""question_number"":""194"",""question_text"":""What is the role of melanocytes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hair production"",""B. Pigment production"",""C. Oil production"",""D. Sweat production""]}"
"1195","120","195","Which type of tissue transmits electrical signals?","MCQ","1","{""question_number"":""195"",""question_text"":""Which type of tissue transmits electrical signals?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Epithelial"",""B. Connective"",""C. Muscle"",""D. Nervous""]}"
"1196","120","196","What is the function of the vitreous humor?","MCQ","1","{""question_number"":""196"",""question_text"":""What is the function of the vitreous humor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light focusing"",""B. Eye shape maintenance"",""C. Nutrient transport"",""D. Light detection""]}"
"1197","120","197","Which hormone triggers labor contractions?","MCQ","1","{""question_number"":""197"",""question_text"":""Which hormone triggers labor contractions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Estrogen"",""B. Progesterone"",""C. Oxytocin"",""D. Prolactin""]}"
"1198","120","198","What is the main function of the urinary system?","MCQ","1","{""question_number"":""198"",""question_text"":""What is the main function of the urinary system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Filtration and excretion"",""C. Circulation"",""D. Hormone production""]}"
"1199","120","199","Which structure in the brain regulates body temperature?","MCQ","1","{""question_number"":""199"",""question_text"":""Which structure in the brain regulates body temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cerebrum"",""B. Cerebellum"",""C. Hypothalamus"",""D. Brain stem""]}"
"1200","120","200","What is the function of the choroid plexus?","MCQ","1","{""question_number"":""200"",""question_text"":""What is the function of the choroid plexus?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood circulation"",""B. CSF production"",""C. Hormone production"",""D. Waste removal""]}"
