"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"3101","311","101","What is the SI unit of magnetic moment?","MCQ","1","{""question_number"":""101"",""question_text"":""What is the SI unit of magnetic moment?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. A·m²"",""B. Wb·m"",""C. T·m³"",""D. H·A""]}"
"3102","311","102","Which effect explains the splitting of spectral lines in magnetic fields?","MCQ","1","{""question_number"":""102"",""question_text"":""Which effect explains the splitting of spectral lines in magnetic fields?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Doppler effect"",""B. Zeeman effect"",""C. Stark effect"",""D. Compton effect""]}"
"3103","311","103","What is the mirror formula?","MCQ","1","{""question_number"":""103"",""question_text"":""What is the mirror formula?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1/f = 1/u + 1/v"",""B. 1/f = 1/u - 1/v"",""C. f = u + v"",""D. f = u - v""]}"
"3104","311","104","Which gate gives output 1 when all inputs are 1?","MCQ","1","{""question_number"":""104"",""question_text"":""Which gate gives output 1 when all inputs are 1?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. OR gate"",""B. AND gate"",""C. NAND gate"",""D. NOR gate""]}"
"3105","311","105","What is the formula for centripetal acceleration?","MCQ","1","{""question_number"":""105"",""question_text"":""What is the formula for centripetal acceleration?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. a = v²/r"",""B. a = vr"",""C. a = v/r"",""D. a = r/v""]}"
"3106","311","106","Which phenomenon explains the mirage effect?","MCQ","1","{""question_number"":""106"",""question_text"":""Which phenomenon explains the mirage effect?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Total internal reflection"",""C. Refraction"",""D. Scattering""]}"
"3107","311","107","What is the SI unit of electric dipole moment?","MCQ","1","{""question_number"":""107"",""question_text"":""What is the SI unit of electric dipole moment?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. C·m"",""B. C/m"",""C. C·m²"",""D. C²·m""]}"
"3108","311","108","Which modulation technique is most resistant to noise?","MCQ","1","{""question_number"":""108"",""question_text"":""Which modulation technique is most resistant to noise?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. AM"",""B. FM"",""C. PM"",""D. Digital modulation""]}"
"3109","311","109","What is the second cosmic velocity?","MCQ","1","{""question_number"":""109"",""question_text"":""What is the second cosmic velocity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 16.7 km/s"",""D. 42.1 km/s""]}"
"3110","311","110","Which process occurs at constant volume?","MCQ","1","{""question_number"":""110"",""question_text"":""Which process occurs at constant volume?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Isothermal"",""B. Adiabatic"",""C. Isobaric"",""D. Isochoric""]}"
"3111","312","111","What is the SI unit of radioactivity?","MCQ","1","{""question_number"":""111"",""question_text"":""What is the SI unit of radioactivity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Curie"",""B. Becquerel"",""C. Roentgen"",""D. Rad""]}"
"3112","312","112","Which particle has the same mass as an electron but opposite charge?","MCQ","1","{""question_number"":""112"",""question_text"":""Which particle has the same mass as an electron but opposite charge?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Proton"",""B. Positron"",""C. Neutron"",""D. Muon""]}"
"3113","312","113","What is the condition for constructive interference?","MCQ","1","{""question_number"":""113"",""question_text"":""What is the condition for constructive interference?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Path difference = nλ"",""B. Path difference = (n+1/2)λ"",""C. Path difference = λ/2"",""D. Path difference = λ/4""]}"
"3114","312","114","Which device converts light to electrical signal?","MCQ","1","{""question_number"":""114"",""question_text"":""Which device converts light to electrical signal?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. LED"",""B. Photodiode"",""C. Laser"",""D. Solar cell""]}"
"3115","312","115","What is the formula for simple harmonic motion?","MCQ","1","{""question_number"":""115"",""question_text"":""What is the formula for simple harmonic motion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. x = A sin(ωt)"",""B. x = A cos(ωt)"",""C. x = A sin(ωt + φ)"",""D. All of the above""]}"
"3116","312","116","Which phenomenon explains the operation of holograms?","MCQ","1","{""question_number"":""116"",""question_text"":""Which phenomenon explains the operation of holograms?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Interference"",""D. Polarization""]}"
"3117","312","117","What is the SI unit of absorbed dose of radiation?","MCQ","1","{""question_number"":""117"",""question_text"":""What is the SI unit of absorbed dose of radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gray"",""B. Sievert"",""C. Becquerel"",""D. Curie""]}"
"3118","312","118","Which type of semiconductor has excess electrons?","MCQ","1","{""question_number"":""118"",""question_text"":""Which type of semiconductor has excess electrons?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. p-type"",""B. n-type"",""C. Intrinsic"",""D. Compound""]}"
"3119","312","119","What is the third cosmic velocity?","MCQ","1","{""question_number"":""119"",""question_text"":""What is the third cosmic velocity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 16.7 km/s"",""D. 42.1 km/s""]}"
"3120","312","120","Which process occurs without heat exchange?","MCQ","1","{""question_number"":""120"",""question_text"":""Which process occurs without heat exchange?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Isothermal"",""B. Adiabatic"",""C. Isobaric"",""D. Isochoric""]}"
"3121","313","121","What is the SI unit of dose equivalent?","MCQ","1","{""question_number"":""121"",""question_text"":""What is the SI unit of dose equivalent?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gray"",""B. Sievert"",""C. Becquerel"",""D. Roentgen""]}"
"3122","313","122","Which force mediates the strong nuclear interaction?","MCQ","1","{""question_number"":""122"",""question_text"":""Which force mediates the strong nuclear interaction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photon"",""B. Gluon"",""C. W boson"",""D. Z boson""]}"
"3123","313","123","What is the condition for destructive interference?","MCQ","1","{""question_number"":""123"",""question_text"":""What is the condition for destructive interference?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Path difference = nλ"",""B. Path difference = (n+1/2)λ"",""C. Path difference = 2nλ"",""D. Path difference = λ/4""]}"
"3124","313","124","Which device emits coherent light?","MCQ","1","{""question_number"":""124"",""question_text"":""Which device emits coherent light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. LED"",""B. Laser"",""C. Incandescent bulb"",""D. Fluorescent tube""]}"
"3125","313","125","What is the time period of a simple pendulum?","MCQ","1","{""question_number"":""125"",""question_text"":""What is the time period of a simple pendulum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. T = 2π√(l/g)"",""B. T = 2π√(g/l)"",""C. T = π√(l/g)"",""D. T = √(l/g)""]}"
"3126","313","126","Which phenomenon explains the operation of optical fibers?","MCQ","1","{""question_number"":""126"",""question_text"":""Which phenomenon explains the operation of optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Total internal reflection"",""D. Scattering""]}"
"3127","313","127","What is the SI unit of exposure to radiation?","MCQ","1","{""question_number"":""127"",""question_text"":""What is the SI unit of exposure to radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Coulomb per kilogram"",""B. Gray"",""C. Sievert"",""D. Becquerel""]}"
"3128","313","128","Which type of semiconductor has excess holes?","MCQ","1","{""question_number"":""128"",""question_text"":""Which type of semiconductor has excess holes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. p-type"",""B. n-type"",""C. Intrinsic"",""D. Compound""]}"
"3129","313","129","What is the velocity needed to escape the solar system?","MCQ","1","{""question_number"":""129"",""question_text"":""What is the velocity needed to escape the solar system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 16.7 km/s"",""D. 42.1 km/s""]}"
"3130","313","130","Which law relates the efficiency of heat engines?","MCQ","1","{""question_number"":""130"",""question_text"":""Which law relates the efficiency of heat engines?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. First law of thermodynamics"",""B. Second law of thermodynamics"",""C. Zeroth law of thermodynamics"",""D. Third law of thermodynamics""]}"
"3131","314","131","What is the half-life of a radioactive substance?","MCQ","1","{""question_number"":""131"",""question_text"":""What is the half-life of a radioactive substance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Time for complete decay"",""B. Time for half the nuclei to decay"",""C. Time for 25% decay"",""D. Time for 75% decay""]}"
"3132","314","132","Which particle mediates electromagnetic interaction?","MCQ","1","{""question_number"":""132"",""question_text"":""Which particle mediates electromagnetic interaction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photon"",""B. Gluon"",""C. W boson"",""D. Z boson""]}"
"3133","314","133","What is the resolving power of a telescope?","MCQ","1","{""question_number"":""133"",""question_text"":""What is the resolving power of a telescope?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ability to magnify"",""B. Ability to gather light"",""C. Ability to separate close objects"",""D. Ability to focus""]}"
"3134","314","134","Which device converts electrical signal to light?","MCQ","1","{""question_number"":""134"",""question_text"":""Which device converts electrical signal to light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photodiode"",""B. LED"",""C. Phototransistor"",""D. Solar cell""]}"
"3135","314","135","What is the frequency of oscillation of a mass-spring system?","MCQ","1","{""question_number"":""135"",""question_text"":""What is the frequency of oscillation of a mass-spring system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. f = 1/(2π)√(k/m)"",""B. f = 1/(2π)√(m/k)"",""C. f = 2π√(k/m)"",""D. f = 2π√(m/k)""]}"
"3136","314","136","Which phenomenon explains the operation of polaroid sunglasses?","MCQ","1","{""question_number"":""136"",""question_text"":""Which phenomenon explains the operation of polaroid sunglasses?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Polarization"",""D. Absorption""]}"
"3137","314","137","What is the binding energy per nucleon?","MCQ","1","{""question_number"":""137"",""question_text"":""What is the binding energy per nucleon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Total binding energy"",""B. Binding energy divided by mass number"",""C. Binding energy divided by atomic number"",""D. Mass defect""]}"
"3138","314","138","Which junction allows current in one direction only?","MCQ","1","{""question_number"":""138"",""question_text"":""Which junction allows current in one direction only?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. p-n junction"",""B. n-p junction"",""C. Both A and B"",""D. Neither A nor B""]}"
"3139","314","139","What is the Schwarzschild radius?","MCQ","1","{""question_number"":""139"",""question_text"":""What is the Schwarzschild radius?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Radius of a star"",""B. Radius of a planet"",""C. Event horizon of a black hole"",""D. Radius of orbit""]}"
"3140","314","140","Which cycle represents an ideal heat engine?","MCQ","1","{""question_number"":""140"",""question_text"":""Which cycle represents an ideal heat engine?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Otto cycle"",""B. Diesel cycle"",""C. Carnot cycle"",""D. Brayton cycle""]}"
"3141","315","141","What is the decay constant of a radioactive substance?","MCQ","1","{""question_number"":""141"",""question_text"":""What is the decay constant of a radioactive substance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Probability of decay per unit time"",""B. Number of decays per second"",""C. Half-life"",""D. Mean life""]}"
"3142","315","142","Which particle has no mass?","MCQ","1","{""question_number"":""142"",""question_text"":""Which particle has no mass?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electron"",""B. Proton"",""C. Photon"",""D. Neutron""]}"
"3143","315","143","What is the numerical aperture of an optical fiber?","MCQ","1","{""question_number"":""143"",""question_text"":""What is the numerical aperture of an optical fiber?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light gathering ability"",""B. Acceptance angle"",""C. Core diameter"",""D. Refractive index""]}"
"3144","315","144","Which device amplifies current?","MCQ","1","{""question_number"":""144"",""question_text"":""Which device amplifies current?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Diode"",""B. Transistor"",""C. Resistor"",""D. Capacitor""]}"
"3145","315","145","What is the restoring force in simple harmonic motion?","MCQ","1","{""question_number"":""145"",""question_text"":""What is the restoring force in simple harmonic motion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. F = -kx"",""B. F = kx"",""C. F = -kx²"",""D. F = kx²""]}"
"3146","315","146","Which phenomenon explains the operation of LCD displays?","MCQ","1","{""question_number"":""146"",""question_text"":""Which phenomenon explains the operation of LCD displays?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Polarization"",""D. Emission""]}"
"3147","315","147","What is the mass-energy equivalence formula?","MCQ","1","{""question_number"":""147"",""question_text"":""What is the mass-energy equivalence formula?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. E = mc"",""B. E = mc²"",""C. E = m²c"",""D. E = m/c²""]}"
"3148","315","148","Which type of bias is used for amplification in transistors?","MCQ","1","{""question_number"":""148"",""question_text"":""Which type of bias is used for amplification in transistors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Forward bias"",""B. Reverse bias"",""C. Zero bias"",""D. Both forward and reverse""]}"
"3149","315","149","What is the Hubble constant?","MCQ","1","{""question_number"":""149"",""question_text"":""What is the Hubble constant?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Rate of expansion of universe"",""B. Age of universe"",""C. Size of universe"",""D. Density of universe""]}"
"3150","315","150","Which law states that entropy always increases?","MCQ","1","{""question_number"":""150"",""question_text"":""Which law states that entropy always increases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. First law of thermodynamics"",""B. Second law of thermodynamics"",""C. Zeroth law of thermodynamics"",""D. Third law of thermodynamics""]}"
"3151","316","151","What is the activity of a radioactive sample?","MCQ","1","{""question_number"":""151"",""question_text"":""What is the activity of a radioactive sample?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Number of nuclei"",""B. Rate of decay"",""C. Half-life"",""D. Decay constant""]}"
"3152","316","152","Which force is responsible for beta decay?","MCQ","1","{""question_number"":""152"",""question_text"":""Which force is responsible for beta decay?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Strong nuclear force"",""B. Weak nuclear force"",""C. Electromagnetic force"",""D. Gravitational force""]}"
"3153","316","153","What is the acceptance cone of an optical fiber?","MCQ","1","{""question_number"":""153"",""question_text"":""What is the acceptance cone of an optical fiber?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Maximum angle for light entry"",""B. Core diameter"",""C. Numerical aperture"",""D. Refractive index difference""]}"
"3154","316","154","Which configuration gives maximum voltage gain in transistors?","MCQ","1","{""question_number"":""154"",""question_text"":""Which configuration gives maximum voltage gain in transistors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Common emitter"",""B. Common base"",""C. Common collector"",""D. All are equal""]}"
"3155","316","155","What is the phase difference between displacement and velocity in SHM?","MCQ","1","{""question_number"":""155"",""question_text"":""What is the phase difference between displacement and velocity in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0°"",""B. 90°"",""C. 180°"",""D. 270°""]}"
"3156","316","156","Which phenomenon explains the operation of optical instruments?","MCQ","1","{""question_number"":""156"",""question_text"":""Which phenomenon explains the operation of optical instruments?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Both A and B"",""D. Diffraction""]}"
"3157","316","157","What is the rest mass of a photon?","MCQ","1","{""question_number"":""157"",""question_text"":""What is the rest mass of a photon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Zero"",""B. 9.1 × 10⁻³¹ kg"",""C. 1.67 × 10⁻²⁷ kg"",""D. Variable""]}"
"3158","316","158","Which material is used as dopant for n-type semiconductor?","MCQ","1","{""question_number"":""158"",""question_text"":""Which material is used as dopant for n-type semiconductor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Boron"",""B. Phosphorus"",""C. Aluminum"",""D. Gallium""]}"
"3159","316","159","What is the redshift in cosmology?","MCQ","1","{""question_number"":""159"",""question_text"":""What is the redshift in cosmology?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Doppler effect due to recession"",""B. Gravitational effect"",""C. Scattering effect"",""D. Absorption effect""]}"
"3160","316","160","Which temperature scale has absolute zero?","MCQ","1","{""question_number"":""160"",""question_text"":""Which temperature scale has absolute zero?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Celsius"",""B. Fahrenheit"",""C. Kelvin"",""D. Rankine""]}"
"3161","317","161","What is the Q-value of a nuclear reaction?","MCQ","1","{""question_number"":""161"",""question_text"":""What is the Q-value of a nuclear reaction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy released"",""B. Mass defect"",""C. Binding energy"",""D. Kinetic energy""]}"
"3162","317","162","Which particle is its own antiparticle?","MCQ","1","{""question_number"":""162"",""question_text"":""Which particle is its own antiparticle?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electron"",""B. Proton"",""C. Photon"",""D. Neutron""]}"
"3163","317","163","What is the step index profile in optical fibers?","MCQ","1","{""question_number"":""163"",""question_text"":""What is the step index profile in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Constant refractive index in core"",""B. Gradually varying refractive index"",""C. Parabolic index profile"",""D. Linear index profile""]}"
"3164","317","164","Which parameter determines the current gain of a transistor?","MCQ","1","{""question_number"":""164"",""question_text"":""Which parameter determines the current gain of a transistor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Alpha"",""B. Beta"",""C. Gamma"",""D. Delta""]}"
"3165","317","165","What is the phase difference between displacement and acceleration in SHM?","MCQ","1","{""question_number"":""165"",""question_text"":""What is the phase difference between displacement and acceleration in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0°"",""B. 90°"",""C. 180°"",""D. 270°""]}"
"3166","317","166","Which type of aberration affects image quality in lenses?","MCQ","1","{""question_number"":""166"",""question_text"":""Which type of aberration affects image quality in lenses?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spherical aberration"",""B. Chromatic aberration"",""C. Both A and B"",""D. Astigmatism""]}"
"3167","317","167","What is the de Broglie wavelength?","MCQ","1","{""question_number"":""167"",""question_text"":""What is the de Broglie wavelength?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. λ = h/p"",""B. λ = p/h"",""C. λ = hp"",""D. λ = h + p""]}"
"3168","317","168","Which material is used as dopant for p-type semiconductor?","MCQ","1","{""question_number"":""168"",""question_text"":""Which material is used as dopant for p-type semiconductor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Phosphorus"",""B. Boron"",""C. Arsenic"",""D. Antimony""]}"
"3169","317","169","What is the cosmic microwave background radiation?","MCQ","1","{""question_number"":""169"",""question_text"":""What is the cosmic microwave background radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Radiation from stars"",""B. Remnant of Big Bang"",""C. Solar radiation"",""D. Galactic radiation""]}"
"3170","317","170","Which law relates heat capacity and temperature?","MCQ","1","{""question_number"":""170"",""question_text"":""Which law relates heat capacity and temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Dulong-Petit law"",""B. Stefan-Boltzmann law"",""C. Wien's law"",""D. Planck's law""]}"
"3171","318","171","What is the critical mass in nuclear fission?","MCQ","1","{""question_number"":""171"",""question_text"":""What is the critical mass in nuclear fission?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Minimum mass for chain reaction"",""B. Maximum mass for stability"",""C. Mass of one nucleus"",""D. Average mass of products""]}"
"3172","318","172","Which conservation law is violated in weak interactions?","MCQ","1","{""question_number"":""172"",""question_text"":""Which conservation law is violated in weak interactions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy"",""B. Momentum"",""C. Parity"",""D. Charge""]}"
"3173","318","173","What is the graded index profile in optical fibers?","MCQ","1","{""question_number"":""173"",""question_text"":""What is the graded index profile in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Constant refractive index"",""B. Gradually varying refractive index"",""C. Step change in index"",""D. Random index variation""]}"
"3174","318","174","Which region of a transistor is heavily doped?","MCQ","1","{""question_number"":""174"",""question_text"":""Which region of a transistor is heavily doped?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Emitter"",""B. Base"",""C. Collector"",""D. All equally""]}"
"3175","318","175","What is the energy of a simple harmonic oscillator?","MCQ","1","{""question_number"":""175"",""question_text"":""What is the energy of a simple harmonic oscillator?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. E = ½kA²"",""B. E = kA²"",""C. E = ½kA"",""D. E = kA""]}"
"3176","318","176","Which principle explains the working of fiber optic communication?","MCQ","1","{""question_number"":""176"",""question_text"":""Which principle explains the working of fiber optic communication?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Total internal reflection"",""D. Diffraction""]}"
"3177","318","177","What is Planck's constant?","MCQ","1","{""question_number"":""177"",""question_text"":""What is Planck's constant?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 6.626 × 10⁻³⁴ J·s"",""B. 6.626 × 10⁻²⁷ J·s"",""C. 6.626 × 10⁻³¹ J·s"",""D. 6.626 × 10⁻²⁴ J·s""]}"
"3178","318","178","Which type of semiconductor device is used for switching?","MCQ","1","{""question_number"":""178"",""question_text"":""Which type of semiconductor device is used for switching?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Diode"",""B. Transistor"",""C. Thyristor"",""D. All of the above""]}"
"3179","318","179","What is dark matter?","MCQ","1","{""question_number"":""179"",""question_text"":""What is dark matter?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Matter that doesn't emit light"",""B. Black holes"",""C. Invisible matter with gravitational effects"",""D. Antimatter""]}"
"3180","318","180","Which law describes blackbody radiation?","MCQ","1","{""question_number"":""180"",""question_text"":""Which law describes blackbody radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Stefan-Boltzmann law"",""B. Wien's law"",""C. Planck's law"",""D. All of the above""]}"
"3181","319","181","What is the reproduction factor in nuclear reactors?","MCQ","1","{""question_number"":""181"",""question_text"":""What is the reproduction factor in nuclear reactors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Number of fissions per neutron"",""B. Number of neutrons per fission"",""C. Rate of neutron production"",""D. Rate of neutron absorption""]}"
"3182","319","182","Which particle mediates weak nuclear force?","MCQ","1","{""question_number"":""182"",""question_text"":""Which particle mediates weak nuclear force?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photon"",""B. Gluon"",""C. W and Z bosons"",""D. Graviton""]}"
"3183","319","183","What is modal dispersion in optical fibers?","MCQ","1","{""question_number"":""183"",""question_text"":""What is modal dispersion in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spreading due to different path lengths"",""B. Spreading due to wavelength"",""C. Spreading due to material properties"",""D. Spreading due to bending""]}"
"3184","319","184","Which configuration gives maximum current gain in transistors?","MCQ","1","{""question_number"":""184"",""question_text"":""Which configuration gives maximum current gain in transistors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Common emitter"",""B. Common base"",""C. Common collector"",""D. All are equal""]}"
"3185","319","185","What is the amplitude of oscillation in SHM?","MCQ","1","{""question_number"":""185"",""question_text"":""What is the amplitude of oscillation in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Maximum displacement"",""B. Average displacement"",""C. Minimum displacement"",""D. Total displacement""]}"
"3186","319","186","Which effect limits the resolution of optical instruments?","MCQ","1","{""question_number"":""186"",""question_text"":""Which effect limits the resolution of optical instruments?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Diffraction"",""D. Absorption""]}"
"3187","319","187","What is the uncertainty principle?","MCQ","1","{""question_number"":""187"",""question_text"":""What is the uncertainty principle?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Δx·Δp ≥ ℏ/2"",""B. Δx·Δp ≤ ℏ/2"",""C. Δx·Δp = ℏ/2"",""D. Δx·Δp = ℏ""]}"
"3188","319","188","Which device converts AC to DC with high efficiency?","MCQ","1","{""question_number"":""188"",""question_text"":""Which device converts AC to DC with high efficiency?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Half-wave rectifier"",""B. Full-wave rectifier"",""C. Bridge rectifier"",""D. Voltage doubler""]}"
"3189","319","189","What is dark energy?","MCQ","1","{""question_number"":""189"",""question_text"":""What is dark energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy of black holes"",""B. Energy causing accelerated expansion"",""C. Nuclear energy"",""D. Gravitational energy""]}"
"3190","319","190","Which temperature corresponds to absolute zero?","MCQ","1","{""question_number"":""190"",""question_text"":""Which temperature corresponds to absolute zero?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0°C"",""B. -273°C"",""C. -273.15°C"",""D. -300°C""]}"
"3191","320","191","What is the neutron multiplication factor?","MCQ","1","{""question_number"":""191"",""question_text"":""What is the neutron multiplication factor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. k = 1 for critical reactor"",""B. k > 1 for supercritical"",""C. k < 1 for subcritical"",""D. All of the above""]}"
"3192","320","192","Which symmetry is conserved in all interactions?","MCQ","1","{""question_number"":""192"",""question_text"":""Which symmetry is conserved in all interactions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Parity"",""B. Time reversal"",""C. Charge conjugation"",""D. CPT symmetry""]}"
"3193","320","193","What is chromatic dispersion in optical fibers?","MCQ","1","{""question_number"":""193"",""question_text"":""What is chromatic dispersion in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spreading due to different wavelengths"",""B. Spreading due to different modes"",""C. Spreading due to bending"",""D. Spreading due to attenuation""]}"
"3194","320","194","Which parameter determines the input impedance of a transistor?","MCQ","1","{""question_number"":""194"",""question_text"":""Which parameter determines the input impedance of a transistor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Base resistance"",""B. Emitter resistance"",""C. Collector resistance"",""D. Load resistance""]}"
"3195","320","195","What is the frequency of oscillation in SHM?","MCQ","1","{""question_number"":""195"",""question_text"":""What is the frequency of oscillation in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. f = 1/T"",""B. f = T"",""C. f = 2πT"",""D. f = T/2π""]}"
"3196","320","196","Which phenomenon explains the operation of interferometers?","MCQ","1","{""question_number"":""196"",""question_text"":""Which phenomenon explains the operation of interferometers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Interference"",""D. Diffraction""]}"
"3197","320","197","What is the Compton wavelength of an electron?","MCQ","1","{""question_number"":""197"",""question_text"":""What is the Compton wavelength of an electron?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 2.43 × 10⁻¹² m"",""B. 2.43 × 10⁻¹⁰ m"",""C. 2.43 × 10⁻⁸ m"",""D. 2.43 × 10⁻⁶ m""]}"
