"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"3112","312","112","Describe the structure and function of an inductor in a circuit.","FRQ","5","{""question_number"":""112"",""question_text"":""Describe the structure and function of an inductor in a circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3113","312","113","Explain the concept of thermal equilibrium and the zeroth law of thermodynamics.","FRQ","4","{""question_number"":""113"",""question_text"":""Explain the concept of thermal equilibrium and the zeroth law of thermodynamics."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3114","312","114","Describe the structure and function of a microprocessor.","FRQ","5","{""question_number"":""114"",""question_text"":""Describe the structure and function of a microprocessor."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3115","312","115","Explain the concept of nuclear fusion and its challenges.","FRQ","5","{""question_number"":""115"",""question_text"":""Explain the concept of nuclear fusion and its challenges."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3116","312","116","Describe the principles of operation of a laser.","FRQ","5","{""question_number"":""116"",""question_text"":""Describe the principles of operation of a laser."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3117","312","117","Explain the concept of quantum tunneling and its applications.","FRQ","5","{""question_number"":""117"",""question_text"":""Explain the concept of quantum tunneling and its applications."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3118","312","118","Describe the structure and function of a field effect transistor (FET).","FRQ","5","{""question_number"":""118"",""question_text"":""Describe the structure and function of a field effect transistor (FET)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3119","312","119","Explain the concept of heat engines and the Carnot cycle.","FRQ","5","{""question_number"":""119"",""question_text"":""Explain the concept of heat engines and the Carnot cycle."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3120","312","120","Describe the principles of operation of a mass spectrometer.","FRQ","5","{""question_number"":""120"",""question_text"":""Describe the principles of operation of a mass spectrometer."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3121","313","121","What is the SI unit of dose equivalent?","MCQ","1","{""question_number"":""121"",""question_text"":""What is the SI unit of dose equivalent?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gray"",""B. Sievert"",""C. Becquerel"",""D. Roentgen""]}"
"3122","313","122","Which force mediates the strong nuclear interaction?","MCQ","1","{""question_number"":""122"",""question_text"":""Which force mediates the strong nuclear interaction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photon"",""B. Gluon"",""C. W boson"",""D. Z boson""]}"
"3123","313","123","What is the condition for destructive interference?","MCQ","1","{""question_number"":""123"",""question_text"":""What is the condition for destructive interference?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Path difference = nλ"",""B. Path difference = (n+1/2)λ"",""C. Path difference = 2nλ"",""D. Path difference = λ/4""]}"
"3124","313","124","Which device emits coherent light?","MCQ","1","{""question_number"":""124"",""question_text"":""Which device emits coherent light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. LED"",""B. Laser"",""C. Incandescent bulb"",""D. Fluorescent tube""]}"
"3125","313","125","What is the time period of a simple pendulum?","MCQ","1","{""question_number"":""125"",""question_text"":""What is the time period of a simple pendulum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. T = 2π√(l/g)"",""B. T = 2π√(g/l)"",""C. T = π√(l/g)"",""D. T = √(l/g)""]}"
"3126","313","126","Which phenomenon explains the operation of optical fibers?","MCQ","1","{""question_number"":""126"",""question_text"":""Which phenomenon explains the operation of optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Total internal reflection"",""D. Scattering""]}"
"3127","313","127","What is the SI unit of exposure to radiation?","MCQ","1","{""question_number"":""127"",""question_text"":""What is the SI unit of exposure to radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Coulomb per kilogram"",""B. Gray"",""C. Sievert"",""D. Becquerel""]}"
"3128","313","128","Which type of semiconductor has excess holes?","MCQ","1","{""question_number"":""128"",""question_text"":""Which type of semiconductor has excess holes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. p-type"",""B. n-type"",""C. Intrinsic"",""D. Compound""]}"
"3129","313","129","What is the velocity needed to escape the solar system?","MCQ","1","{""question_number"":""129"",""question_text"":""What is the velocity needed to escape the solar system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 16.7 km/s"",""D. 42.1 km/s""]}"
"3130","313","130","Which law relates the efficiency of heat engines?","MCQ","1","{""question_number"":""130"",""question_text"":""Which law relates the efficiency of heat engines?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. First law of thermodynamics"",""B. Second law of thermodynamics"",""C. Zeroth law of thermodynamics"",""D. Third law of thermodynamics""]}"
"3131","314","131","Explain the concept of angular momentum and its conservation.","FRQ","4","{""question_number"":""131"",""question_text"":""Explain the concept of angular momentum and its conservation."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3132","314","132","Describe the structure and function of an RLC circuit.","FRQ","5","{""question_number"":""132"",""question_text"":""Describe the structure and function of an RLC circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3133","314","133","Explain the concept of heat capacity and specific heat capacity.","FRQ","4","{""question_number"":""133"",""question_text"":""Explain the concept of heat capacity and specific heat capacity."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3134","314","134","Describe the structure and function of a microcontroller.","FRQ","5","{""question_number"":""134"",""question_text"":""Describe the structure and function of a microcontroller."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3135","314","135","Explain the concept of nuclear stability and the factors affecting it.","FRQ","5","{""question_number"":""135"",""question_text"":""Explain the concept of nuclear stability and the factors affecting it."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3136","314","136","Describe the principles of operation of a photodiode.","FRQ","5","{""question_number"":""136"",""question_text"":""Describe the principles of operation of a photodiode."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3137","314","137","Explain the concept of quantum states and energy levels in atoms.","FRQ","5","{""question_number"":""137"",""question_text"":""Explain the concept of quantum states and energy levels in atoms."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3138","314","138","Describe the structure and function of an operational amplifier.","FRQ","5","{""question_number"":""138"",""question_text"":""Describe the structure and function of an operational amplifier."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3139","314","139","Explain the concept of thermodynamic cycles and their efficiency.","FRQ","5","{""question_number"":""139"",""question_text"":""Explain the concept of thermodynamic cycles and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3140","314","140","Describe the principles of operation of a nuclear magnetic resonance (NMR) machine.","FRQ","5","{""question_number"":""140"",""question_text"":""Describe the principles of operation of a nuclear magnetic resonance (NMR) machine."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3141","315","141","What is the decay constant of a radioactive substance?","MCQ","1","{""question_number"":""141"",""question_text"":""What is the decay constant of a radioactive substance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Probability of decay per unit time"",""B. Number of decays per second"",""C. Half-life"",""D. Mean life""]}"
"3142","315","142","Which particle has no mass?","MCQ","1","{""question_number"":""142"",""question_text"":""Which particle has no mass?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electron"",""B. Proton"",""C. Photon"",""D. Neutron""]}"
"3143","315","143","What is the numerical aperture of an optical fiber?","MCQ","1","{""question_number"":""143"",""question_text"":""What is the numerical aperture of an optical fiber?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light gathering ability"",""B. Acceptance angle"",""C. Core diameter"",""D. Refractive index""]}"
"3144","315","144","Which device amplifies current?","MCQ","1","{""question_number"":""144"",""question_text"":""Which device amplifies current?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Diode"",""B. Transistor"",""C. Resistor"",""D. Capacitor""]}"
"3145","315","145","What is the restoring force in simple harmonic motion?","MCQ","1","{""question_number"":""145"",""question_text"":""What is the restoring force in simple harmonic motion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. F = -kx"",""B. F = kx"",""C. F = -kx²"",""D. F = kx²""]}"
"3146","315","146","Which phenomenon explains the operation of LCD displays?","MCQ","1","{""question_number"":""146"",""question_text"":""Which phenomenon explains the operation of LCD displays?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Polarization"",""D. Emission""]}"
"3147","315","147","What is the mass-energy equivalence formula?","MCQ","1","{""question_number"":""147"",""question_text"":""What is the mass-energy equivalence formula?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. E = mc"",""B. E = mc²"",""C. E = m²c"",""D. E = m/c²""]}"
"3148","315","148","Which type of bias is used for amplification in transistors?","MCQ","1","{""question_number"":""148"",""question_text"":""Which type of bias is used for amplification in transistors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Forward bias"",""B. Reverse bias"",""C. Zero bias"",""D. Both forward and reverse""]}"
"3149","315","149","What is the Hubble constant?","MCQ","1","{""question_number"":""149"",""question_text"":""What is the Hubble constant?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Rate of expansion of universe"",""B. Age of universe"",""C. Size of universe"",""D. Density of universe""]}"
"3150","315","150","Which law states that entropy always increases?","MCQ","1","{""question_number"":""150"",""question_text"":""Which law states that entropy always increases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. First law of thermodynamics"",""B. Second law of thermodynamics"",""C. Zeroth law of thermodynamics"",""D. Third law of thermodynamics""]}"
"3151","316","151","Explain the concept of elastic and inelastic collisions.","FRQ","4","{""question_number"":""151"",""question_text"":""Explain the concept of elastic and inelastic collisions."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3152","316","152","Describe the structure and function of a filter circuit.","FRQ","5","{""question_number"":""152"",""question_text"":""Describe the structure and function of a filter circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3153","316","153","Explain the concept of thermal expansion in solids, liquids, and gases.","FRQ","4","{""question_number"":""153"",""question_text"":""Explain the concept of thermal expansion in solids, liquids, and gases."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3154","316","154","Describe the structure and function of a digital-to-analog converter (DAC).","FRQ","5","{""question_number"":""154"",""question_text"":""Describe the structure and function of a digital-to-analog converter (DAC)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3155","316","155","Explain the concept of nuclear reactions and their energy release.","FRQ","5","{""question_number"":""155"",""question_text"":""Explain the concept of nuclear reactions and their energy release."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3156","316","156","Describe the principles of operation of a photovoltaic cell.","FRQ","5","{""question_number"":""156"",""question_text"":""Describe the principles of operation of a photovoltaic cell."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3157","316","157","Explain the concept of quantum entanglement and its implications.","FRQ","5","{""question_number"":""157"",""question_text"":""Explain the concept of quantum entanglement and its implications."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3158","316","158","Describe the structure and function of a MOSFET.","FRQ","5","{""question_number"":""158"",""question_text"":""Describe the structure and function of a MOSFET."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3159","316","159","Explain the concept of refrigeration cycles and their efficiency.","FRQ","5","{""question_number"":""159"",""question_text"":""Explain the concept of refrigeration cycles and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3160","316","160","Describe the principles of operation of a scanning electron microscope (SEM).","FRQ","5","{""question_number"":""160"",""question_text"":""Describe the principles of operation of a scanning electron microscope (SEM)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3161","317","161","What is the Q-value of a nuclear reaction?","MCQ","1","{""question_number"":""161"",""question_text"":""What is the Q-value of a nuclear reaction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy released"",""B. Mass defect"",""C. Binding energy"",""D. Kinetic energy""]}"
"3162","317","162","Which particle is its own antiparticle?","MCQ","1","{""question_number"":""162"",""question_text"":""Which particle is its own antiparticle?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electron"",""B. Proton"",""C. Photon"",""D. Neutron""]}"
"3163","317","163","What is the step index profile in optical fibers?","MCQ","1","{""question_number"":""163"",""question_text"":""What is the step index profile in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Constant refractive index in core"",""B. Gradually varying refractive index"",""C. Parabolic index profile"",""D. Linear index profile""]}"
"3164","317","164","Which parameter determines the current gain of a transistor?","MCQ","1","{""question_number"":""164"",""question_text"":""Which parameter determines the current gain of a transistor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Alpha"",""B. Beta"",""C. Gamma"",""D. Delta""]}"
"3165","317","165","What is the phase difference between displacement and acceleration in SHM?","MCQ","1","{""question_number"":""165"",""question_text"":""What is the phase difference between displacement and acceleration in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0°"",""B. 90°"",""C. 180°"",""D. 270°""]}"
"3166","317","166","Which type of aberration affects image quality in lenses?","MCQ","1","{""question_number"":""166"",""question_text"":""Which type of aberration affects image quality in lenses?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spherical aberration"",""B. Chromatic aberration"",""C. Both A and B"",""D. Astigmatism""]}"
"3167","317","167","What is the de Broglie wavelength?","MCQ","1","{""question_number"":""167"",""question_text"":""What is the de Broglie wavelength?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. λ = h/p"",""B. λ = p/h"",""C. λ = hp"",""D. λ = h + p""]}"
"3168","317","168","Which material is used as dopant for p-type semiconductor?","MCQ","1","{""question_number"":""168"",""question_text"":""Which material is used as dopant for p-type semiconductor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Phosphorus"",""B. Boron"",""C. Arsenic"",""D. Antimony""]}"
"3169","317","169","What is the cosmic microwave background radiation?","MCQ","1","{""question_number"":""169"",""question_text"":""What is the cosmic microwave background radiation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Radiation from stars"",""B. Remnant of Big Bang"",""C. Solar radiation"",""D. Galactic radiation""]}"
"3170","317","170","Which law relates heat capacity and temperature?","MCQ","1","{""question_number"":""170"",""question_text"":""Which law relates heat capacity and temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Dulong-Petit law"",""B. Stefan-Boltzmann law"",""C. Wien's law"",""D. Planck's law""]}"
"3171","318","171","Explain the concept of equilibrium and the conditions for equilibrium.","FRQ","4","{""question_number"":""171"",""question_text"":""Explain the concept of equilibrium and the conditions for equilibrium."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3172","318","172","Describe the structure and function of a rectifier circuit.","FRQ","5","{""question_number"":""172"",""question_text"":""Describe the structure and function of a rectifier circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3173","318","173","Explain the concept of thermal radiation and black body radiation.","FRQ","4","{""question_number"":""173"",""question_text"":""Explain the concept of thermal radiation and black body radiation."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3174","318","174","Describe the structure and function of an analog-to-digital converter (ADC).","FRQ","5","{""question_number"":""174"",""question_text"":""Describe the structure and function of an analog-to-digital converter (ADC)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3175","318","175","Explain the concept of nuclear cross-section and its significance.","FRQ","5","{""question_number"":""175"",""question_text"":""Explain the concept of nuclear cross-section and its significance."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3176","318","176","Describe the principles of operation of a light-emitting diode (LED).","FRQ","5","{""question_number"":""176"",""question_text"":""Describe the principles of operation of a light-emitting diode (LED)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3177","318","177","Explain the concept of quantum computing and its potential.","FRQ","5","{""question_number"":""177"",""question_text"":""Explain the concept of quantum computing and its potential."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3178","318","178","Describe the structure and function of an integrated circuit.","FRQ","5","{""question_number"":""178"",""question_text"":""Describe the structure and function of an integrated circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3179","318","179","Explain the concept of heat pumps and their efficiency.","FRQ","5","{""question_number"":""179"",""question_text"":""Explain the concept of heat pumps and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3180","318","180","Describe the principles of operation of a transmission electron microscope (TEM).","FRQ","5","{""question_number"":""180"",""question_text"":""Describe the principles of operation of a transmission electron microscope (TEM)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3181","319","181","What is the neutron multiplication factor?","MCQ","1","{""question_number"":""181"",""question_text"":""What is the neutron multiplication factor?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Number of fissions per neutron"",""B. Number of neutrons per fission"",""C. Rate of neutron production"",""D. Rate of neutron absorption""]}"
"3182","319","182","Which particle mediates weak nuclear force?","MCQ","1","{""question_number"":""182"",""question_text"":""Which particle mediates weak nuclear force?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photon"",""B. Gluon"",""C. W and Z bosons"",""D. Graviton""]}"
"3183","319","183","What is modal dispersion in optical fibers?","MCQ","1","{""question_number"":""183"",""question_text"":""What is modal dispersion in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Spreading due to different path lengths"",""B. Spreading due to wavelength"",""C. Spreading due to material properties"",""D. Spreading due to bending""]}"
"3184","319","184","Which configuration gives maximum current gain in transistors?","MCQ","1","{""question_number"":""184"",""question_text"":""Which configuration gives maximum current gain in transistors?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Common emitter"",""B. Common base"",""C. Common collector"",""D. All are equal""]}"
"3185","319","185","What is the amplitude of oscillation in SHM?","MCQ","1","{""question_number"":""185"",""question_text"":""What is the amplitude of oscillation in SHM?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Maximum displacement"",""B. Average displacement"",""C. Minimum displacement"",""D. Total displacement""]}"
"3186","319","186","Which effect limits the resolution of optical instruments?","MCQ","1","{""question_number"":""186"",""question_text"":""Which effect limits the resolution of optical instruments?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Diffraction"",""D. Absorption""]}"
"3187","319","187","What is the uncertainty principle?","MCQ","1","{""question_number"":""187"",""question_text"":""What is the uncertainty principle?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Δx·Δp ≥ ℏ/2"",""B. Δx·Δp ≤ ℏ/2"",""C. Δx·Δp = ℏ/2"",""D. Δx·Δp = ℏ""]}"
"3188","319","188","Which device converts AC to DC with high efficiency?","MCQ","1","{""question_number"":""188"",""question_text"":""Which device converts AC to DC with high efficiency?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Half-wave rectifier"",""B. Full-wave rectifier"",""C. Bridge rectifier"",""D. Voltage doubler""]}"
"3189","319","189","What is dark energy?","MCQ","1","{""question_number"":""189"",""question_text"":""What is dark energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy of black holes"",""B. Energy causing accelerated expansion"",""C. Nuclear energy"",""D. Gravitational energy""]}"
"3190","319","190","Which temperature corresponds to absolute zero?","MCQ","1","{""question_number"":""190"",""question_text"":""Which temperature corresponds to absolute zero?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0°C"",""B. -273°C"",""C. -273.15°C"",""D. -300°C""]}"
"3191","320","191","Explain the concept of torque and its role in rotational motion.","FRQ","4","{""question_number"":""191"",""question_text"":""Explain the concept of torque and its role in rotational motion."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3192","320","192","Describe the structure and function of a voltage regulator circuit.","FRQ","5","{""question_number"":""192"",""question_text"":""Describe the structure and function of a voltage regulator circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3193","320","193","Explain the concept of thermal resistance and its applications.","FRQ","4","{""question_number"":""193"",""question_text"":""Explain the concept of thermal resistance and its applications."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3194","320","194","Describe the structure and function of a memory chip.","FRQ","5","{""question_number"":""194"",""question_text"":""Describe the structure and function of a memory chip."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3195","320","195","Explain the concept of nuclear chain reactions and critical mass.","FRQ","5","{""question_number"":""195"",""question_text"":""Explain the concept of nuclear chain reactions and critical mass."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3196","320","196","Describe the principles of operation of a solar cell.","FRQ","5","{""question_number"":""196"",""question_text"":""Describe the principles of operation of a solar cell."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3197","320","197","Explain the concept of quantum field theory and its significance.","FRQ","5","{""question_number"":""197"",""question_text"":""Explain the concept of quantum field theory and its significance."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3198","320","198","Describe the structure and function of a microcontroller.","FRQ","5","{""question_number"":""198"",""question_text"":""Describe the structure and function of a microcontroller."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3199","320","199","Explain the concept of gas turbines and their efficiency.","FRQ","5","{""question_number"":""199"",""question_text"":""Explain the concept of gas turbines and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3200","320","200","Describe the principles of operation of an atomic force microscope (AFM).","FRQ","5","{""question_number"":""200"",""question_text"":""Describe the principles of operation of an atomic force microscope (AFM)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3201","321","201","Explain the concept of gravitational potential energy and its applications.","FRQ","4","{""question_number"":""201"",""question_text"":""Explain the concept of gravitational potential energy and its applications."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3202","321","202","Describe the structure and function of a phase-locked loop (PLL).","FRQ","5","{""question_number"":""202"",""question_text"":""Describe the structure and function of a phase-locked loop (PLL)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3203","321","203","Explain the concept of thermal efficiency and its importance.","FRQ","4","{""question_number"":""203"",""question_text"":""Explain the concept of thermal efficiency and its importance."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3204","321","204","Describe the structure and function of a digital signal processor (DSP).","FRQ","5","{""question_number"":""204"",""question_text"":""Describe the structure and function of a digital signal processor (DSP)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3205","321","205","Explain the concept of nuclear radiation shielding and its principles.","FRQ","5","{""question_number"":""205"",""question_text"":""Explain the concept of nuclear radiation shielding and its principles."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3206","321","206","Describe the principles of operation of a fuel cell.","FRQ","5","{""question_number"":""206"",""question_text"":""Describe the principles of operation of a fuel cell."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3207","321","207","Explain the concept of quantum superposition and its applications.","FRQ","5","{""question_number"":""207"",""question_text"":""Explain the concept of quantum superposition and its applications."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3208","321","208","Describe the structure and function of a programmable logic controller (PLC).","FRQ","5","{""question_number"":""208"",""question_text"":""Describe the structure and function of a programmable logic controller (PLC)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3209","321","209","Explain the concept of internal combustion engines and their efficiency.","FRQ","5","{""question_number"":""209"",""question_text"":""Explain the concept of internal combustion engines and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3210","321","210","Describe the principles of operation of a scanning tunneling microscope (STM).","FRQ","5","{""question_number"":""210"",""question_text"":""Describe the principles of operation of a scanning tunneling microscope (STM)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3211","322","211","Explain the concept of fluid dynamics and Bernoulli's equation.","FRQ","4","{""question_number"":""211"",""question_text"":""Explain the concept of fluid dynamics and Bernoulli's equation."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3212","322","212","Describe the structure and function of a frequency modulation (FM) circuit.","FRQ","5","{""question_number"":""212"",""question_text"":""Describe the structure and function of a frequency modulation (FM) circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3213","322","213","Explain the concept of thermal conductivity and its measurement.","FRQ","4","{""question_number"":""213"",""question_text"":""Explain the concept of thermal conductivity and its measurement."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3214","322","214","Describe the structure and function of a field-programmable gate array (FPGA).","FRQ","5","{""question_number"":""214"",""question_text"":""Describe the structure and function of a field-programmable gate array (FPGA)."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3215","322","215","Explain the concept of nuclear waste disposal and its challenges.","FRQ","5","{""question_number"":""215"",""question_text"":""Explain the concept of nuclear waste disposal and its challenges."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3216","322","216","Describe the principles of operation of a wind turbine.","FRQ","5","{""question_number"":""216"",""question_text"":""Describe the principles of operation of a wind turbine."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3217","322","217","Explain the concept of quantum cryptography and its security.","FRQ","5","{""question_number"":""217"",""question_text"":""Explain the concept of quantum cryptography and its security."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3218","322","218","Describe the structure and function of a digital camera sensor.","FRQ","5","{""question_number"":""218"",""question_text"":""Describe the structure and function of a digital camera sensor."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3219","322","219","Explain the concept of steam engines and their efficiency.","FRQ","5","{""question_number"":""219"",""question_text"":""Explain the concept of steam engines and their efficiency."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3220","322","220","Describe the principles of operation of a particle detector.","FRQ","5","{""question_number"":""220"",""question_text"":""Describe the principles of operation of a particle detector."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3221","323","221","Explain the concept of buoyancy and Archimedes' principle.","FRQ","4","{""question_number"":""221"",""question_text"":""Explain the concept of buoyancy and Archimedes' principle."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3222","323","222","Describe the structure and function of an amplitude modulation (AM) circuit.","FRQ","5","{""question_number"":""222"",""question_text"":""Describe the structure and function of an amplitude modulation (AM) circuit."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3223","323","223","Explain the concept of thermal insulation and its applications.","FRQ","4","{""question_number"":""223"",""question_text"":""Explain the concept of thermal insulation and its applications."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"3224","323","224","Describe the structure and function of a microphone.","FRQ","5","{""question_number"":""224"",""question_text"":""Describe the structure and function of a microphone."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3225","323","225","Explain the concept of nuclear medicine and its applications.","FRQ","5","{""question_number"":""225"",""question_text"":""Explain the concept of nuclear medicine and its applications."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3226","323","226","Describe the principles of operation of a hydroelectric power plant.","FRQ","5","{""question_number"":""226"",""question_text"":""Describe the principles of operation of a hydroelectric power plant."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"3227","323","227","Explain the concept of quantum dots and their applications.","FRQ","5","{""question_number"":""227"",""question_text"":""Explain the concept of quantum dots and their applications."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
