"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"296","29","5","The actual thickness of the leaf shown in the diagram is 2000 µm, but its thickness in the diagram is 50 mm. What is the magnification of the diagram?","FRQ","1","{""question_number"":""5"",""question_text"":""The actual thickness of the leaf shown in the diagram is 2000 µm, but its thickness in the diagram is 50 mm. What is the magnification of the diagram?"",""question_type"":""FRQ"",""marks"":1,""mcq_options"":null}"
"297","29","6","What is the function of a root hair cell?","FRQ","1","{""question_number"":""6"",""question_text"":""What is the function of a root hair cell?"",""question_type"":""FRQ"",""marks"":1,""mcq_options"":null}"
"298","29","7","Which row describes osmosis?","STRUCTURED_PART","1","{""question_number"":""7"",""question_text"":""Which row describes osmosis?"",""question_type"":""STRUCTURED_PART"",""marks"":1,""mcq_options"":[""A. Key = yes"",""B. = no"",""C. = energy from respiration used"",""D. = movement through a partially permeable membrane""]}"
"299","29","8","A student made the following statements about the movement of ions by active transport. Which statements are correct?","MCQ","1","{""question_number"":""8"",""question_text"":""A student made the following statements about the movement of ions by active transport. Which statements are correct?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1, 3 and 4"",""B. 1 and 4 only"",""C. 2 and 4 only"",""D. 2 only""]}"
"300","29","9","A test was performed on a food substance. A positive result was shown by a colour change to blue-black. What solution was used for the test?","MCQ","1","{""question_number"":""9"",""question_text"":""A test was performed on a food substance. A positive result was shown by a colour change to blue-black. What solution was used for the test?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Biuret solution"",""B. DCPIP solution"",""C. Iodine solution"",""D. Benedict’s solution""]}"
"301","29","10","The diagram shows an experiment on the digestion of the protein in egg albumen by protease. The protease was taken from a human stomach. In which test-tube will the protein be digested most quickly?","FRQ","1","{""question_number"":""10"",""question_text"":""The diagram shows an experiment on the digestion of the protein in egg albumen by protease. The protease was taken from a human stomach. In which test-tube will the protein be digested most quickly?"",""question_type"":""FRQ"",""marks"":1,""mcq_options"":null}"
"302","29","11","The diagram represents enzyme action. + W + Y X What are parts W, X and Y in this chemical reaction?","STRUCTURED_PART","1","{""question_number"":""11"",""question_text"":""The diagram represents enzyme action. + W + Y X What are parts W, X and Y in this chemical reaction?"",""question_type"":""STRUCTURED_PART"",""marks"":1,""mcq_options"":null}"
"303","29","12","A student drew a diagram to show the substances used and produced in photosynthesis in a leaf. 1 + 2 are used by the leaf 3 + 4 are produced by the leaf Which row shows the correct labels for the diagram?","STRUCTURED_PART","1","{""question_number"":""12"",""question_text"":""A student drew a diagram to show the substances used and produced in photosynthesis in a leaf. 1 + 2 are used by the leaf 3 + 4 are produced by the leaf Which row shows the correct labels for the diagram?"",""question_type"":""STRUCTURED_PART"",""marks"":1,""mcq_options"":null}"
"304","29","13","The diagram shows a type of plant cell. cytoplasm nucleus vacuole chloroplast In which tissue is this cell found?","FRQ","1","{""question_number"":""13"",""question_text"":""The diagram shows a type of plant cell. cytoplasm nucleus vacuole chloroplast In which tissue is this cell found?"",""question_type"":""FRQ"",""marks"":1,""mcq_options"":null}"
"305","29","14","The list shows some human health problems. Which problems can be caused by malnutrition?","MCQ","1","{""question_number"":""14"",""question_text"":""The list shows some human health problems. Which problems can be caused by malnutrition?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1, 2 and 3"",""B. 1 and 3 only"",""C. 2, 3 and 4"",""D. 2 and 4 only""]}"
"306","29","15","Cholera infection can cause the following events: 1 cells lining the small intestine secrete chloride ions 2 cholera bacteria produce a toxin 3 chloride ions move into the small intestine 4 water from the blood moves into the small intestine by osmosis 5 water potential of fluid in the small intestine becomes lower. Which sequence of events will cause diarrhoea?","FRQ","1","{""question_number"":""15"",""question_text"":""Cholera infection can cause the following events: 1 cells lining the small intestine secrete chloride ions 2 cholera bacteria produce a toxin 3 chloride ions move into the small intestine 4 water from the blood moves into the small intestine by osmosis 5 water potential of fluid in the small intestine becomes lower. Which sequence of events will cause diarrhoea?"",""question_type"":""FRQ"",""marks"":1,""mcq_options"":null}"
